piece,material,grounded,massKg,support,released,removed,cx,cy,cz
4459,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,240.000
4460,ClayBrick,0,2.7216,Supported,0,0,146.250,337.500,240.000
4461,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,247.500
4462,ClayBrick,0,2.7216,Supported,0,0,146.250,337.500,247.500
4463,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,255.000
4464,ClayBrick,0,2.7216,Supported,0,0,146.250,337.500,255.000
4465,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,262.500
4466,ClayBrick,0,2.7216,Supported,0,0,146.250,337.500,262.500
4467,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,270.000
4468,ClayBrick,0,2.7216,Supported,0,0,146.250,337.500,270.000
4469,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,277.500
4470,ClayBrick,0,2.7216,removed,0,1,0.000,0.000,0.000
4471,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,285.000
4472,ClayBrick,0,2.7216,Falling,1,0,146.250,337.500,285.000
4473,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,292.500
4474,ClayBrick,0,2.7216,Falling,1,0,146.250,337.500,292.500
4475,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,300.000
4476,ClayBrick,0,2.7216,Falling,1,0,146.250,337.500,300.000
4477,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,307.500
4478,ClayBrick,0,2.7216,Falling,1,0,146.250,337.500,307.500
4479,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,315.000
4480,ClayBrick,0,2.7216,Falling,1,0,146.250,337.500,315.000
4481,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,322.500
4482,ClayBrick,0,2.7216,Falling,1,0,146.250,337.500,322.500
4483,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,330.000
4484,ClayBrick,0,2.7216,Falling,1,0,146.250,337.500,330.000
4485,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,337.500
4486,ClayBrick,0,2.7216,Falling,1,0,146.250,337.500,337.500
4487,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,345.000
4488,ClayBrick,0,2.7216,Falling,1,0,146.250,337.500,345.000
4489,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,352.500
4490,ClayBrick,0,2.7216,Falling,1,0,146.250,337.500,352.500
4491,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,360.000
4492,ClayBrick,0,2.7216,Falling,1,0,146.250,337.500,360.000
4493,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,367.500
4494,ClayBrick,0,2.7216,Falling,1,0,146.250,337.500,367.500
4495,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,375.000
4496,ClayBrick,0,2.7216,Falling,1,0,146.250,337.500,375.000
4497,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,382.500
4498,ClayBrick,0,2.7216,Falling,1,0,146.250,337.500,382.500
4499,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,390.000
4500,ClayBrick,0,2.7216,Falling,1,0,146.250,337.500,390.000
4501,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,397.500
4502,ClayBrick,0,2.7216,Falling,1,0,146.250,337.500,397.500
4503,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,405.000
4504,ClayBrick,0,2.7216,Falling,1,0,146.250,337.500,405.000
4505,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,412.500
4506,ClayBrick,0,2.7216,Falling,1,0,146.250,337.500,412.500
4507,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,420.000
4508,ClayBrick,0,2.7216,Falling,1,0,146.250,337.500,420.000
4509,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,427.500
4510,ClayBrick,0,2.7216,Falling,1,0,146.250,337.500,427.500
4511,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,435.000
4512,ClayBrick,0,2.7216,Falling,1,0,146.250,337.500,435.000
4513,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,442.500
4514,ClayBrick,0,2.7216,Falling,1,0,146.250,337.500,442.500
4515,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,450.000
4516,ClayBrick,0,2.7216,Falling,1,0,146.250,337.500,450.000
4517,ClayBrick,0,2.7216,Supported,0,0,146.250,-11.250,457.500
4518,ClayBrick,0,2.7216,Falling,1,0,146.250,337.500,457.500
4519,ClayBrick,1,2.7216,Grounded,0,0,258.750,-11.250,0.000
4520,ClayBrick,1,2.7216,Grounded,0,0,258.750,337.500,0.000
4521,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,7.500
4522,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,7.500
4523,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,15.000
4524,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,15.000
4525,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,22.500
4526,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,22.500
4527,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,30.000
4528,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,30.000
4529,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,37.500
4530,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,37.500
4531,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,45.000
4532,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,45.000
4533,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,52.500
4534,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,52.500
4535,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,60.000
4536,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,60.000
4537,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,67.500
4538,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,67.500
4539,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,75.000
4540,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,75.000
4541,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,82.500
4542,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,82.500
4543,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,90.000
4544,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,90.000
4545,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,97.500
4546,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,97.500
4547,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,105.000
4548,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,105.000
4549,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,112.500
4550,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,112.500
4551,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,120.000
4552,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,120.000
4553,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,127.500
4554,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,127.500
4555,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,135.000
4556,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,135.000
4557,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,142.500
4558,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,142.500
4559,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,150.000
4560,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,150.000
4561,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,157.500
4562,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,157.500
4563,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,165.000
4564,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,165.000
4565,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,172.500
4566,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,172.500
4567,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,180.000
4568,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,180.000
4569,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,187.500
4570,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,187.500
4571,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,195.000
4572,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,195.000
4573,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,202.500
4574,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,202.500
4575,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,210.000
4576,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,210.000
4577,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,217.500
4578,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,217.500
4579,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,225.000
4580,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,225.000
4581,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,232.500
4582,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,232.500
4583,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,240.000
4584,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,240.000
4585,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,247.500
4586,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,247.500
4587,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,255.000
4588,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,255.000
4589,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,262.500
4590,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,262.500
4591,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,270.000
4592,ClayBrick,0,2.7216,Supported,0,0,258.750,337.500,270.000
4593,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,277.500
4594,ClayBrick,0,2.7216,removed,0,1,0.000,0.000,0.000
4595,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,285.000
4596,ClayBrick,0,2.7216,Falling,1,0,258.750,337.500,285.000
4597,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,292.500
4598,ClayBrick,0,2.7216,Falling,1,0,258.750,337.500,292.500
4599,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,300.000
4600,ClayBrick,0,2.7216,Falling,1,0,258.750,337.500,300.000
4601,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,307.500
4602,ClayBrick,0,2.7216,Falling,1,0,258.750,337.500,307.500
4603,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,315.000
4604,ClayBrick,0,2.7216,Falling,1,0,258.750,337.500,315.000
4605,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,322.500
4606,ClayBrick,0,2.7216,Falling,1,0,258.750,337.500,322.500
4607,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,330.000
4608,ClayBrick,0,2.7216,Falling,1,0,258.750,337.500,330.000
4609,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,337.500
4610,ClayBrick,0,2.7216,Falling,1,0,258.750,337.500,337.500
4611,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,345.000
4612,ClayBrick,0,2.7216,Falling,1,0,258.750,337.500,345.000
4613,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,352.500
4614,ClayBrick,0,2.7216,Falling,1,0,258.750,337.500,352.500
4615,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,360.000
4616,ClayBrick,0,2.7216,Falling,1,0,258.750,337.500,360.000
4617,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,367.500
4618,ClayBrick,0,2.7216,Falling,1,0,258.750,337.500,367.500
4619,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,375.000
4620,ClayBrick,0,2.7216,Falling,1,0,258.750,337.500,375.000
4621,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,382.500
4622,ClayBrick,0,2.7216,Falling,1,0,258.750,337.500,382.500
4623,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,390.000
4624,ClayBrick,0,2.7216,Falling,1,0,258.750,337.500,390.000
4625,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,397.500
4626,ClayBrick,0,2.7216,Falling,1,0,258.750,337.500,397.500
4627,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,405.000
4628,ClayBrick,0,2.7216,Falling,1,0,258.750,337.500,405.000
4629,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,412.500
4630,ClayBrick,0,2.7216,Falling,1,0,258.750,337.500,412.500
4631,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,420.000
4632,ClayBrick,0,2.7216,Falling,1,0,258.750,337.500,420.000
4633,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,427.500
4634,ClayBrick,0,2.7216,Falling,1,0,258.750,337.500,427.500
4635,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,435.000
4636,ClayBrick,0,2.7216,Falling,1,0,258.750,337.500,435.000
4637,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,442.500
4638,ClayBrick,0,2.7216,Falling,1,0,258.750,337.500,442.500
4639,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,450.000
4640,ClayBrick,0,2.7216,Falling,1,0,258.750,337.500,450.000
4641,ClayBrick,0,2.7216,Supported,0,0,258.750,-11.250,457.500
4642,ClayBrick,0,2.7216,Falling,1,0,258.750,337.500,457.500
4643,ClayBrick,1,2.7216,Grounded,0,0,371.250,-11.250,0.000
4644,ClayBrick,1,2.7216,Grounded,0,0,371.250,337.500,0.000
4645,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,7.500
4646,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,7.500
4647,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,15.000
4648,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,15.000
4649,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,22.500
4650,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,22.500
4651,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,30.000
4652,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,30.000
4653,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,37.500
4654,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,37.500
4655,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,45.000
4656,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,45.000
4657,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,52.500
4658,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,52.500
4659,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,60.000
4660,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,60.000
4661,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,67.500
4662,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,67.500
4663,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,75.000
4664,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,75.000
4665,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,82.500
4666,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,82.500
4667,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,90.000
4668,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,90.000
4669,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,97.500
4670,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,97.500
4671,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,105.000
4672,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,105.000
4673,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,112.500
4674,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,112.500
4675,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,120.000
4676,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,120.000
4677,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,127.500
4678,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,127.500
4679,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,135.000
4680,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,135.000
4681,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,142.500
4682,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,142.500
4683,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,150.000
4684,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,150.000
4685,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,157.500
4686,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,157.500
4687,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,165.000
4688,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,165.000
4689,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,172.500
4690,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,172.500
4691,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,180.000
4692,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,180.000
4693,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,187.500
4694,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,187.500
4695,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,195.000
4696,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,195.000
4697,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,202.500
4698,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,202.500
4699,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,210.000
4700,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,210.000
4701,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,217.500
4702,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,217.500
4703,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,225.000
4704,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,225.000
4705,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,232.500
4706,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,232.500
4707,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,240.000
4708,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,240.000
4709,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,247.500
4710,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,247.500
4711,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,255.000
4712,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,255.000
4713,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,262.500
4714,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,262.500
4715,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,270.000
4716,ClayBrick,0,2.7216,Supported,0,0,371.250,337.500,270.000
4717,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,277.500
4718,ClayBrick,0,2.7216,removed,0,1,0.000,0.000,0.000
4719,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,285.000
4720,ClayBrick,0,2.7216,Falling,1,0,371.250,337.500,285.000
4721,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,292.500
4722,ClayBrick,0,2.7216,Falling,1,0,371.250,337.500,292.500
4723,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,300.000
4724,ClayBrick,0,2.7216,Falling,1,0,371.250,337.500,300.000
4725,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,307.500
4726,ClayBrick,0,2.7216,Falling,1,0,371.250,337.500,307.500
4727,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,315.000
4728,ClayBrick,0,2.7216,Falling,1,0,371.250,337.500,315.000
4729,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,322.500
4730,ClayBrick,0,2.7216,Falling,1,0,371.250,337.500,322.500
4731,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,330.000
4732,ClayBrick,0,2.7216,Falling,1,0,371.250,337.500,330.000
4733,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,337.500
4734,ClayBrick,0,2.7216,Falling,1,0,371.250,337.500,337.500
4735,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,345.000
4736,ClayBrick,0,2.7216,Falling,1,0,371.250,337.500,345.000
4737,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,352.500
4738,ClayBrick,0,2.7216,Falling,1,0,371.250,337.500,352.500
4739,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,360.000
4740,ClayBrick,0,2.7216,Falling,1,0,371.250,337.500,360.000
4741,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,367.500
4742,ClayBrick,0,2.7216,Falling,1,0,371.250,337.500,367.500
4743,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,375.000
4744,ClayBrick,0,2.7216,Falling,1,0,371.250,337.500,375.000
4745,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,382.500
4746,ClayBrick,0,2.7216,Falling,1,0,371.250,337.500,382.500
4747,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,390.000
4748,ClayBrick,0,2.7216,Falling,1,0,371.250,337.500,390.000
4749,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,397.500
4750,ClayBrick,0,2.7216,Falling,1,0,371.250,337.500,397.500
4751,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,405.000
4752,ClayBrick,0,2.7216,Falling,1,0,371.250,337.500,405.000
4753,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,412.500
4754,ClayBrick,0,2.7216,Falling,1,0,371.250,337.500,412.500
4755,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,420.000
4756,ClayBrick,0,2.7216,Falling,1,0,371.250,337.500,420.000
4757,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,427.500
4758,ClayBrick,0,2.7216,Falling,1,0,371.250,337.500,427.500
4759,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,435.000
4760,ClayBrick,0,2.7216,Falling,1,0,371.250,337.500,435.000
4761,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,442.500
4762,ClayBrick,0,2.7216,Falling,1,0,371.250,337.500,442.500
4763,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,450.000
4764,ClayBrick,0,2.7216,Falling,1,0,371.250,337.500,450.000
4765,ClayBrick,0,2.7216,Supported,0,0,371.250,-11.250,457.500
4766,ClayBrick,0,2.7216,Falling,1,0,371.250,337.500,457.500
4767,ClayBrick,1,2.7216,Grounded,0,0,483.750,-11.250,0.000
4768,ClayBrick,1,2.7216,Grounded,0,0,483.750,337.500,0.000
4769,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,7.500
4770,ClayBrick,0,2.7216,Supported,0,0,483.750,337.500,7.500
4771,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,15.000
4772,ClayBrick,0,2.7216,Supported,0,0,483.750,337.500,15.000
4773,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,22.500
4774,ClayBrick,0,2.7216,Supported,0,0,483.750,337.500,22.500
4775,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,30.000
4776,ClayBrick,0,2.7216,Supported,0,0,483.750,337.500,30.000
4777,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,37.500
4778,ClayBrick,0,2.7216,Supported,0,0,483.750,337.500,37.500
4779,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,45.000
4780,ClayBrick,0,2.7216,Supported,0,0,483.750,337.500,45.000
4781,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,52.500
4782,ClayBrick,0,2.7216,Supported,0,0,483.750,337.500,52.500
4783,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,60.000
4784,ClayBrick,0,2.7216,Supported,0,0,483.750,337.500,60.000
4785,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,67.500
4786,ClayBrick,0,2.7216,Supported,0,0,483.750,337.500,67.500
4787,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,75.000
4788,ClayBrick,0,2.7216,Supported,0,0,483.750,337.500,75.000
4789,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,82.500
4790,ClayBrick,0,2.7216,Supported,0,0,483.750,337.500,82.500
4791,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,90.000
4792,ClayBrick,0,2.7216,Supported,0,0,483.750,337.500,90.000
4793,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,97.500
4794,ClayBrick,0,2.7216,Supported,0,0,483.750,337.500,97.500
4795,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,105.000
4796,ClayBrick,0,2.7216,Supported,0,0,483.750,337.500,105.000
4797,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,112.500
4798,ClayBrick,0,2.7216,Supported,0,0,483.750,337.500,112.500
4799,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,120.000
4800,ClayBrick,0,2.7216,Supported,0,0,483.750,337.500,120.000
4801,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,127.500
4802,ClayBrick,0,2.7216,Supported,0,0,483.750,337.500,127.500
4803,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,135.000
4804,ClayBrick,0,2.7216,Supported,0,0,483.750,337.500,135.000
4805,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,142.500
4806,ClayBrick,0,2.7216,Supported,0,0,483.750,337.500,142.500
4807,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,150.000
4808,ClayBrick,0,2.7216,Supported,0,0,483.750,337.500,150.000
4809,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,157.500
4810,ClayBrick,0,2.7216,Supported,0,0,483.750,337.500,157.500
4811,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,165.000
4812,ClayBrick,0,2.7216,Supported,0,0,483.750,337.500,165.000
4813,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,172.500
4814,ClayBrick,0,2.7216,Supported,0,0,483.750,337.500,172.500
4815,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,180.000
4816,ClayBrick,0,2.7216,Supported,0,0,483.750,337.500,180.000
4817,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,187.500
4818,ClayBrick,0,2.7216,Supported,0,0,483.750,337.500,187.500
4819,ClayBrick,0,2.7216,Supported,0,0,483.750,-11.250,195.000
