piece,released,removed,laidX,laidY,laidZ,finalX,finalY,finalZ,displacementCm,dropCm
4647,0,0,371.250,-11.250,15.000,371.250,-11.250,15.000,0.000,0.000
4648,0,0,371.250,337.500,15.000,371.250,337.500,15.000,0.000,0.000
4649,0,0,371.250,-11.250,22.500,371.250,-11.250,22.500,0.000,0.000
4650,0,0,371.250,337.500,22.500,371.250,337.500,22.500,0.000,0.000
4651,0,0,371.250,-11.250,30.000,371.250,-11.250,30.000,0.000,0.000
4652,0,0,371.250,337.500,30.000,371.250,337.500,30.000,0.000,0.000
4653,0,0,371.250,-11.250,37.500,371.250,-11.250,37.500,0.000,0.000
4654,0,0,371.250,337.500,37.500,371.250,337.500,37.500,0.000,0.000
4655,0,0,371.250,-11.250,45.000,371.250,-11.250,45.000,0.000,0.000
4656,0,0,371.250,337.500,45.000,371.250,337.500,45.000,0.000,0.000
4657,0,0,371.250,-11.250,52.500,371.250,-11.250,52.500,0.000,0.000
4658,0,0,371.250,337.500,52.500,371.250,337.500,52.500,0.000,0.000
4659,0,0,371.250,-11.250,60.000,371.250,-11.250,60.000,0.000,0.000
4660,0,0,371.250,337.500,60.000,371.250,337.500,60.000,0.000,0.000
4661,0,0,371.250,-11.250,67.500,371.250,-11.250,67.500,0.000,0.000
4662,0,0,371.250,337.500,67.500,371.250,337.500,67.500,0.000,0.000
4663,0,0,371.250,-11.250,75.000,371.250,-11.250,75.000,0.000,0.000
4664,0,0,371.250,337.500,75.000,371.250,337.500,75.000,0.000,0.000
4665,0,0,371.250,-11.250,82.500,371.250,-11.250,82.500,0.000,0.000
4666,0,0,371.250,337.500,82.500,371.250,337.500,82.500,0.000,0.000
4667,0,0,371.250,-11.250,90.000,371.250,-11.250,90.000,0.000,0.000
4668,0,0,371.250,337.500,90.000,371.250,337.500,90.000,0.000,0.000
4669,0,0,371.250,-11.250,97.500,371.250,-11.250,97.500,0.000,0.000
4670,0,0,371.250,337.500,97.500,371.250,337.500,97.500,0.000,0.000
4671,0,0,371.250,-11.250,105.000,371.250,-11.250,105.000,0.000,0.000
4672,0,0,371.250,337.500,105.000,371.250,337.500,105.000,0.000,0.000
4673,0,0,371.250,-11.250,112.500,371.250,-11.250,112.500,0.000,0.000
4674,0,0,371.250,337.500,112.500,371.250,337.500,112.500,0.000,0.000
4675,0,0,371.250,-11.250,120.000,371.250,-11.250,120.000,0.000,0.000
4676,0,0,371.250,337.500,120.000,371.250,337.500,120.000,0.000,0.000
4677,0,0,371.250,-11.250,127.500,371.250,-11.250,127.500,0.000,0.000
4678,0,0,371.250,337.500,127.500,371.250,337.500,127.500,0.000,0.000
4679,0,0,371.250,-11.250,135.000,371.250,-11.250,135.000,0.000,0.000
4680,0,0,371.250,337.500,135.000,371.250,337.500,135.000,0.000,0.000
4681,0,0,371.250,-11.250,142.500,371.250,-11.250,142.500,0.000,0.000
4682,0,0,371.250,337.500,142.500,371.250,337.500,142.500,0.000,0.000
4683,0,0,371.250,-11.250,150.000,371.250,-11.250,150.000,0.000,0.000
4684,0,0,371.250,337.500,150.000,371.250,337.500,150.000,0.000,0.000
4685,0,0,371.250,-11.250,157.500,371.250,-11.250,157.500,0.000,0.000
4686,0,0,371.250,337.500,157.500,371.250,337.500,157.500,0.000,0.000
4687,0,0,371.250,-11.250,165.000,371.250,-11.250,165.000,0.000,0.000
4688,0,0,371.250,337.500,165.000,371.250,337.500,165.000,0.000,0.000
4689,0,0,371.250,-11.250,172.500,371.250,-11.250,172.500,0.000,0.000
4690,0,0,371.250,337.500,172.500,371.250,337.500,172.500,0.000,0.000
4691,0,0,371.250,-11.250,180.000,371.250,-11.250,180.000,0.000,0.000
4692,0,0,371.250,337.500,180.000,371.250,337.500,180.000,0.000,0.000
4693,0,0,371.250,-11.250,187.500,371.250,-11.250,187.500,0.000,0.000
4694,0,0,371.250,337.500,187.500,371.250,337.500,187.500,0.000,0.000
4695,0,0,371.250,-11.250,195.000,371.250,-11.250,195.000,0.000,0.000
4696,0,0,371.250,337.500,195.000,371.250,337.500,195.000,0.000,0.000
4697,0,0,371.250,-11.250,202.500,371.250,-11.250,202.500,0.000,0.000
4698,0,0,371.250,337.500,202.500,371.250,337.500,202.500,0.000,0.000
4699,0,0,371.250,-11.250,210.000,371.250,-11.250,210.000,0.000,0.000
4700,0,0,371.250,337.500,210.000,371.250,337.500,210.000,0.000,0.000
4701,0,0,371.250,-11.250,217.500,371.250,-11.250,217.500,0.000,0.000
4702,0,0,371.250,337.500,217.500,371.250,337.500,217.500,0.000,0.000
4703,0,0,371.250,-11.250,225.000,371.250,-11.250,225.000,0.000,0.000
4704,0,0,371.250,337.500,225.000,371.250,337.500,225.000,0.000,0.000
4705,0,0,371.250,-11.250,232.500,371.250,-11.250,232.500,0.000,0.000
4706,0,0,371.250,337.500,232.500,371.250,337.500,232.500,0.000,0.000
4707,0,0,371.250,-11.250,240.000,371.250,-11.250,240.000,0.000,0.000
4708,0,0,371.250,337.500,240.000,371.250,337.500,240.000,0.000,0.000
4709,0,0,371.250,-11.250,247.500,371.250,-11.250,247.500,0.000,0.000
4710,0,0,371.250,337.500,247.500,371.250,337.500,247.500,0.000,0.000
4711,0,0,371.250,-11.250,255.000,371.250,-11.250,255.000,0.000,0.000
4712,0,0,371.250,337.500,255.000,371.250,337.500,255.000,0.000,0.000
4713,0,0,371.250,-11.250,262.500,371.250,-11.250,262.500,0.000,0.000
4714,0,0,371.250,337.500,262.500,371.250,337.500,262.500,0.000,0.000
4715,0,0,371.250,-11.250,270.000,371.250,-11.250,270.000,0.000,0.000
4716,0,0,371.250,337.500,270.000,371.250,337.500,270.000,0.000,0.000
4717,0,0,371.250,-11.250,277.500,371.250,-11.250,277.500,0.000,0.000
4718,0,1,,,,,,,,
4719,0,0,371.250,-11.250,285.000,371.250,-11.250,285.000,0.000,0.000
4720,1,0,371.250,337.500,285.000,371.530,337.610,276.520,8.486,8.480
4721,0,0,371.250,-11.250,292.500,371.250,-11.250,292.500,0.000,0.000
4722,1,0,371.250,337.500,292.500,372.721,338.752,283.034,9.661,9.466
4723,0,0,371.250,-11.250,300.000,371.250,-11.250,300.000,0.000,0.000
4724,1,0,371.250,337.500,300.000,371.291,335.600,283.040,17.066,16.960
4725,0,0,371.250,-11.250,307.500,371.250,-11.250,307.500,0.000,0.000
4726,1,0,371.250,337.500,307.500,366.218,280.550,-0.486,313.247,307.986
4727,0,0,371.250,-11.250,315.000,371.250,-11.250,315.000,0.000,0.000
4728,1,0,371.250,337.500,315.000,405.841,368.699,4.607,313.869,310.393
4729,0,0,371.250,-11.250,322.500,371.250,-11.250,322.500,0.000,0.000
4730,1,0,371.250,337.500,322.500,396.664,261.775,7.195,325.265,315.305
4731,0,0,371.250,-11.250,330.000,371.250,-11.250,330.000,0.000,0.000
4732,1,0,371.250,337.500,330.000,373.934,527.612,-0.488,381.277,330.488
4733,0,0,371.250,-11.250,337.500,371.250,-11.250,337.500,0.000,0.000
4734,1,0,371.250,337.500,337.500,418.118,441.910,-0.495,356.845,337.995
4735,0,0,371.250,-11.250,345.000,371.250,-11.250,345.000,0.000,0.000
4736,1,0,371.250,337.500,345.000,341.073,509.985,9.762,378.215,335.238
4737,0,0,371.250,-11.250,352.500,371.250,-11.250,352.500,0.000,0.000
4738,1,0,371.250,337.500,352.500,349.580,486.789,-0.489,383.872,352.989
4739,0,0,371.250,-11.250,360.000,371.250,-11.250,360.000,0.000,0.000
4740,1,0,371.250,337.500,360.000,309.872,482.079,11.428,382.325,348.572
4741,0,0,371.250,-11.250,367.500,371.250,-11.250,367.500,0.000,0.000
4742,1,0,371.250,337.500,367.500,303.546,445.283,9.763,379.706,357.737
4743,0,0,371.250,-11.250,375.000,371.250,-11.250,375.000,0.000,0.000
4744,1,0,371.250,337.500,375.000,387.345,381.170,10.316,367.642,364.684
4745,0,0,371.250,-11.250,382.500,371.250,-11.250,382.500,0.000,0.000
4746,1,0,371.250,337.500,382.500,335.513,461.435,13.776,390.633,368.724
4747,0,0,371.250,-11.250,390.000,371.250,-11.250,390.000,0.000,0.000
4748,1,0,371.250,337.500,390.000,322.968,510.124,9.763,420.369,380.237
4749,0,0,371.250,-11.250,397.500,371.250,-11.250,397.500,0.000,0.000
4750,1,0,371.250,337.500,397.500,313.702,739.412,9.764,561.413,387.736
4751,0,0,371.250,-11.250,405.000,371.250,-11.250,405.000,0.000,0.000
4752,1,0,371.250,337.500,405.000,372.074,493.667,-0.488,434.522,405.488
4753,0,0,371.250,-11.250,412.500,371.250,-11.250,412.500,0.000,0.000
4754,1,0,371.250,337.500,412.500,377.513,471.953,-0.461,434.342,412.961
4755,0,0,371.250,-11.250,420.000,371.250,-11.250,420.000,0.000,0.000
4756,1,0,371.250,337.500,420.000,387.087,469.735,5.621,435.255,414.379
4757,0,0,371.250,-11.250,427.500,371.250,-11.250,427.500,0.000,0.000
4758,1,0,371.250,337.500,427.500,379.548,347.771,6.190,421.517,421.310
4759,0,0,371.250,-11.250,435.000,371.250,-11.250,435.000,0.000,0.000
4760,1,0,371.250,337.500,435.000,372.937,480.121,10.114,448.188,424.886
4761,0,0,371.250,-11.250,442.500,371.250,-11.250,442.500,0.000,0.000
4762,1,0,371.250,337.500,442.500,355.392,487.773,3.462,464.315,439.038
4763,0,0,371.250,-11.250,450.000,371.250,-11.250,450.000,0.000,0.000
4764,1,0,371.250,337.500,450.000,387.060,359.373,0.839,449.971,449.161
4765,0,0,371.250,-11.250,457.500,371.250,-11.250,457.500,0.000,0.000
4766,1,0,371.250,337.500,457.500,464.559,411.308,6.024,466.888,451.476
4767,0,0,483.750,-11.250,0.000,483.750,-11.250,0.000,0.000,0.000
4768,0,0,483.750,337.500,0.000,483.750,337.500,0.000,0.000,0.000
4769,0,0,483.750,-11.250,7.500,483.750,-11.250,7.500,0.000,0.000
4770,0,0,483.750,337.500,7.500,483.750,337.500,7.500,0.000,0.000
4771,0,0,483.750,-11.250,15.000,483.750,-11.250,15.000,0.000,0.000
4772,0,0,483.750,337.500,15.000,483.750,337.500,15.000,0.000,0.000
4773,0,0,483.750,-11.250,22.500,483.750,-11.250,22.500,0.000,0.000
4774,0,0,483.750,337.500,22.500,483.750,337.500,22.500,0.000,0.000
4775,0,0,483.750,-11.250,30.000,483.750,-11.250,30.000,0.000,0.000
4776,0,0,483.750,337.500,30.000,483.750,337.500,30.000,0.000,0.000
4777,0,0,483.750,-11.250,37.500,483.750,-11.250,37.500,0.000,0.000
4778,0,0,483.750,337.500,37.500,483.750,337.500,37.500,0.000,0.000
4779,0,0,483.750,-11.250,45.000,483.750,-11.250,45.000,0.000,0.000
4780,0,0,483.750,337.500,45.000,483.750,337.500,45.000,0.000,0.000
4781,0,0,483.750,-11.250,52.500,483.750,-11.250,52.500,0.000,0.000
4782,0,0,483.750,337.500,52.500,483.750,337.500,52.500,0.000,0.000
4783,0,0,483.750,-11.250,60.000,483.750,-11.250,60.000,0.000,0.000
4784,0,0,483.750,337.500,60.000,483.750,337.500,60.000,0.000,0.000
